id,date,screen_name,text,username,background_img_url,profile_image,followers_count,friends_count,retweet_count,favorite_count,geo,coordinates,hashtags,type 
1389208771583488003,Mon May 03 13:22:36 +0000 2021,itsjenesaisquoi,"b'If Nicki never said that ?broke bitches so crusty, disgust me? I would have never known that they were :('",Buttercup,,http://pbs.twimg.com/profile_images/1382891849631825925/gdAo6aDW_normal.jpg,20,20,1,1,,,[],
1389138911625158658,Mon May 03 08:45:00 +0000 2021,c4ncervenus,b'all i rlly want is a pretty girl to tell all my secrets to and 4 us to love each other forever but i can?t trust non of u bitches &gt;:(',tiffany valentine,,http://pbs.twimg.com/profile_images/1346615707857915905/FddVG0uQ_normal.jpg,44,69,0,1,,,[],
1389128741981458436,Mon May 03 08:04:35 +0000 2021,BathroomSoup,b'mfs be sending emails at 3 am and expecting a response within an hour... sadly i am bitches\n\npls just answer my que? https://t.co/Km3W5gRk4l',Mando's Aunt,,http://pbs.twimg.com/profile_images/1389031307833917441/WF1ro4S7_normal.jpg,210,236,0,2,,,[],
1389101943038042112,Mon May 03 06:18:06 +0000 2021,PughZikira,b'I legit just wanna pop out with some bad bitches :(',Zikira Pugh,,http://pbs.twimg.com/profile_images/1191791017801990144/SG2RdC9e_normal.jpg,22,66,0,0,,,[],
1389088371964891139,Mon May 03 05:24:10 +0000 2021,bryanvixolixo,b'depressed bitch is ganna fucking die forever  bye bitches  :( https://t.co/KColJapn2M',bryanvixogaming,,http://pbs.twimg.com/profile_images/1354107326794526729/PGxGkE-X_normal.jpg,5,42,0,0,,,[],
1389049867004256256,Mon May 03 02:51:10 +0000 2021,trizzbits,b'My complaint with shadow and bone is the darkling is so hot :( even in the books when he was actively murdering bit? https://t.co/6zCNseJpGB',Kris,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1219164171134283777/9ZUUai0K_normal.jpg,90,157,0,1,,,[],
1389047949573955588,Mon May 03 02:43:33 +0000 2021,KlM_EZ,b'So many what if?s like this group of talented bitches really deserved to be too stars. And I HATE the fact that kor? https://t.co/ImBhviaVmW',¡00!°,,http://pbs.twimg.com/profile_images/1387968663119085568/N4YI9I8d_normal.jpg,163,136,0,3,,,[],
1389027779333828608,Mon May 03 01:23:24 +0000 2021,Lalatheimposter,b'bruh fuck bitches with high libidos suck my dick bro :( just because IM NOT A WHORE doesn?t mean i?m not cool ? anyways make me wet thanks',Lala,,http://pbs.twimg.com/profile_images/1356273745179123715/g4iQUk7P_normal.jpg,1,53,0,1,,,[],
1389025353587322882,Mon May 03 01:13:45 +0000 2021,akazeraa,b'@Zexyhits @vialgrinder @ariceces how tf is that allowed but my name cant have bitches in it :(',zera (like pinned),,http://pbs.twimg.com/profile_images/1389092446366101504/p-CSOyOi_normal.jpg,335,200,0,0,,,[],
1389020983189667841,Mon May 03 00:56:23 +0000 2021,kimdelcid,b'damn i hate when bad bitches get pregnant :(',K1M,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1360885825165275138/66p5C_aP_normal.jpg,430,95,0,4,,,[],
1388995215957008384,Sun May 02 23:14:00 +0000 2021,sutheeraxo,b'nicki minaj really said fuck the skinny bitches :(',W,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1370957851091374081/FLH7q1JI_normal.jpg,54,348,0,1,,,[],
1388983281689956354,Sun May 02 22:26:35 +0000 2021,CatoTheDog,b'@TheRalphRetort @STACYMARTIRE :(\nI like JF.\nNot as popular as you and your clique of bitches. Warski? haha.\nFuckin? https://t.co/AqP00Qov0p',Cato,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/940939923993055234/wAfYuOB5_normal.jpg,151,586,0,0,,,[],
1388982083813449728,Sun May 02 22:21:49 +0000 2021,sweetsouIrevue,b'sorry for doubting you Bitches with your little hearts :(',may zozi,,http://pbs.twimg.com/profile_images/1365894189355986944/oF0k_WbU_normal.jpg,87,93,0,2,,,[],
1388964043134836745,Sun May 02 21:10:08 +0000 2021,ItsBia_Bitches,"b""@lowkeydeadcata oh... i'm sorry :(""",lóris,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1340370699123355649/pripFR5O_normal.jpg,1018,1282,0,0,,,[],
1388872173285220356,Sun May 02 15:05:04 +0000 2021,DraskMacaw,"b'My thoughts so far on page 27\n\nFuck Eglantine and Ginger\n\nBeing absolute bitches, Primrose is just being left out :(\n\nHate this so far'",Theres a Fucking HOOTER in my room,,http://pbs.twimg.com/profile_images/1383192889732259841/WJtn7zr8_normal.jpg,711,369,0,1,,,[],
1388857291156373507,Sun May 02 14:05:56 +0000 2021,2000sPOPSTAR,b'RT @catboycodywalsh: me: :(\nthis video: hey bitches and bros and nonbinary hoes\nme: :D',LOUIS THE CHAD,,http://pbs.twimg.com/profile_images/1389056616817901571/sHx0ZTBJ_normal.jpg,185,159,1,0,,,[],
1388843847506010115,Sun May 02 13:12:31 +0000 2021,Nameless707,"b""@cshias Those son's of bitches &gt;:(""",Ahiko,,http://pbs.twimg.com/profile_images/1388331414429388800/6RFnkAxs_normal.jpg,36,331,0,1,,,[],
1388830450844635137,Sun May 02 12:19:17 +0000 2021,ripynn,b'you truly deserve so much more than you let yourself have :( bad bitches should never settle',circe,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1376455235741351939/-Tx6Mb_4_normal.jpg,944,477,0,0,,,[],
1388798206625026054,Sun May 02 10:11:09 +0000 2021,VLXQUE,"b""bitches be looking perfect and then go like \n\nI'm ugly :((((\n\nLike WTF""",•,,http://pbs.twimg.com/profile_images/1387333235416309760/s_bw86OW_normal.jpg,0,0,0,0,,,[],
1388778728260612096,Sun May 02 08:53:45 +0000 2021,KetoCookies,b'@jeezreeze12 the wait kinda sucked but come on :( bitches can?t ever just wait',Murphy Zentolight #KidneyForMinty,,http://pbs.twimg.com/profile_images/1377706020311556097/7fuexJOs_normal.jpg,539,661,0,2,,,[],
1388757544458350597,Sun May 02 07:29:35 +0000 2021,PawanBh08482923,"b""My man was right. Can't teach bitches new tricks :(""",Pawan Bhardwaj,,http://pbs.twimg.com/profile_images/1292349592768405504/tPTxt1Hj_normal.jpg,4,13,0,1,,,[],
1388756131594522625,Sun May 02 07:23:58 +0000 2021,cm_botlove,b'Out here smokin niggas goth bitches :(',cam,,http://pbs.twimg.com/profile_images/774637607032594432/cP4VSfc9_normal.jpg,80,149,0,0,,,[],
1388750211607142400,Sun May 02 07:00:26 +0000 2021,BulletoBurn,"b""RT @YuniLunaTV: you were a min maxer??? :(((( you're so good at the game???? \n\nlistening to these bitches get genuinely mad over this campa?""",BulletoBurn,,http://pbs.twimg.com/profile_images/1112475306420514816/Q0txM-1U_normal.jpg,61,272,1,0,,,[],
1388745547138453504,Sun May 02 06:41:54 +0000 2021,kamonoge,b'@chosocock fake bitches honestly. i hope she?s recovering well :( xx',kamo,,http://pbs.twimg.com/profile_images/1375568758824124419/3-sPZ5av_normal.jpg,379,340,0,1,,,[],
1388738921719291906,Sun May 02 06:15:35 +0000 2021,tluhqo,b'@lacedbean no bitches :(',tluhq,,http://pbs.twimg.com/profile_images/1376557913645449220/nPB-KfYQ_normal.jpg,9,28,0,0,,,[],
1388711115182514180,Sun May 02 04:25:05 +0000 2021,verdemami,b'i miss these bitches &gt;:((( https://t.co/EO1YUXeX6L',kash,,http://pbs.twimg.com/profile_images/1342242378564956161/RpXkpFug_normal.jpg,294,275,0,1,,,[],
1388699362541273088,Sun May 02 03:38:23 +0000 2021,Minecraft_Baddi,b'@chimichanglice RIGHT!! I?m so ready for covid to be over so that hot bitches can see I?m cool with my piercing!!:-(',e v i e,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1288615905191051264/5U14xZAv_normal.jpg,166,142,0,1,,,[],
1388692658349092868,Sun May 02 03:11:45 +0000 2021,coochiecheeks,b'Tired of seeing people using metal on nonstick pans!!!! Enjoy eating Teflon you stupid fucking bitches!!! &gt;:-((((',Uncle Buck,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1377467343413075970/DBmjDBBu_normal.jpg,107,70,0,1,,,[],
1388692593551237125,Sun May 02 03:11:29 +0000 2021,YuniLunaTV,"b""you were a min maxer??? :(((( you're so good at the game???? \n\nlistening to these bitches get genuinely mad over th? https://t.co/sklnMqMu87""",yuni luna // vtuber,,http://pbs.twimg.com/profile_images/1380647230152007686/Q2urkdrP_normal.png,4694,611,1,7,,,[],
1388681035521482754,Sun May 02 02:25:33 +0000 2021,ant_pt8,b'RT @monast18: Dude I just wanna lay out and tan or go to the lake tomorrow and no ones down :( ISO down bitches ?????',Prank Sinatra,,http://pbs.twimg.com/profile_images/1381826107599507458/H-vHJNjX_normal.jpg,352,787,2,0,,,[],
1388665444228161537,Sun May 02 01:23:36 +0000 2021,naa_cheese_,b'why tf do people call me so early ? y?all disrespectful bitches :(',Avee,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1386931283326947330/smp4zylK_normal.jpg,2308,1386,0,4,,,[],
1388658857296105477,Sun May 02 00:57:26 +0000 2021,ABisexualWriter,b'@anniebo_nannie @mx_bitches So real :(',James (obsessed with Pokemon era) Stark,,http://pbs.twimg.com/profile_images/1367353942200385543/B0lOGT_T_normal.jpg,485,1282,0,1,,,[],
1388650351553781762,Sun May 02 00:23:38 +0000 2021,undrcver_jggalo,b'I hate people that blame homeless people for the piss smell in abq. It?s literally the fucking bosque art freak bit? https://t.co/2qwK9mTKlV',ilyssa,,http://pbs.twimg.com/profile_images/1387236116185550848/Ks_UlSzB_normal.jpg,64,267,0,1,,,[],
1388649793405267973,Sun May 02 00:21:25 +0000 2021,nienstopcrien,b'I need to get an iphone so I can finally get some bitches :(',horton,,http://pbs.twimg.com/profile_images/1387239605263536129/--_NxEdf_normal.jpg,377,460,0,8,,,[],
1388640382792122369,Sat May 01 23:44:01 +0000 2021,edhasissueslol,"b""@ye_moment @444dira I don't have a kitten :(( I be with my Dawgs and bitches ong""",Eddyyyyyy,,http://pbs.twimg.com/profile_images/1387177642626064384/ADLkiV5h_normal.jpg,239,341,0,1,,,[],
1388615612595941379,Sat May 01 22:05:35 +0000 2021,annasrra1,b'my biggest problem bitches :( https://t.co/dgPQPChC5H',Anna Serra Ortega,,http://pbs.twimg.com/profile_images/1374837199007584257/60MFhYzY_normal.jpg,126,346,0,1,,,[],
1388609692205785090,Sat May 01 21:42:04 +0000 2021,CHKNGGT5,b'@HennyBull77 At least they wearing them bitches :(',Gabrielrdz4691,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384370547241455616/-QcdzMZN_normal.jpg,29,219,0,2,,,[],
1388587583324688391,Sat May 01 20:14:13 +0000 2021,awes0me_nico,b'These bitches all failed on me for different reasons &gt;:( https://t.co/Dg7w8vV3sZ',Nico,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1325056950179074049/5Apqz9DV_normal.jpg,70,197,0,1,,,[],
1388585995772129282,Sat May 01 20:07:54 +0000 2021,deeladiosa,b'And the skinny bitches win again ?? my thrifted dress doesn?t fit :((((',Dee la diosa,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1348524720753315843/np7qQ2lK_normal.jpg,196,160,0,0,,,[],
1388559689890385926,Sat May 01 18:23:22 +0000 2021,goldfishfund,"b'you bitches are weird, i fear :(('",tink!,,http://pbs.twimg.com/profile_images/1387409824112119811/qp2vu-el_normal.jpg,1251,447,0,3,,,[],
1388528648278446087,Sat May 01 16:20:02 +0000 2021,_ENVYQUE,b'it?s so sad watching bitches go from carpet munchers to meat gobblers :( i thought we was in this together',LLT,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1385089739053838347/tHPZhrUX_normal.jpg,3338,1820,0,0,,,[],
1388505069260361737,Sat May 01 14:46:20 +0000 2021,mx_bitches,b'Invincible spoiler :(((',Bestie in Christ Abbie,,http://pbs.twimg.com/profile_images/1388768080067796992/kqnsWJVn_normal.jpg,1334,643,0,1,,,[],
1388494906403049472,Sat May 01 14:05:57 +0000 2021,gackjray,b'Bad bitches from the 70s prolly dead now :(',Jack,,http://pbs.twimg.com/profile_images/1388377236726849536/zm3WmB60_normal.jpg,7,63,0,0,,,[],
1388459149403598848,Sat May 01 11:43:52 +0000 2021,chub_city_,"b'RT @Shunter8123: Bitches be like ""half my adventures collection is missing :(("" okay come to Langleys in Norwich then these guys aren\'t sel?'",top tubs the skip shagger,,http://pbs.twimg.com/profile_images/1384514406890057728/HCnBYj25_normal.jpg,206,73,1,0,,,[],
1388453276832653320,Sat May 01 11:20:32 +0000 2021,Shunter8123,"b'Bitches be like ""half my adventures collection is missing :(("" okay come to Langleys in Norwich then these guys are? https://t.co/j1eyU3ekO2'",Ryan The Raccoon,,http://pbs.twimg.com/profile_images/1357103492436004865/2kDzy6pJ_normal.jpg,595,267,1,18,,,[],
1388404547681402881,Sat May 01 08:06:54 +0000 2021,smallwebs_,b'i hate all y?all fake alt bitches stealing up all the tripp pants and/or reselling them at double the price f off &gt;:(',kenz,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1352680296865529858/kWxKXGWl_normal.jpg,1209,1194,1,5,,,[],
1388366486180220934,Sat May 01 05:35:39 +0000 2021,PomoAfroHomo,b'@mx_bitches @eeeeikuob4j no but fr. :( i really hopw this is fake because i feel for her rn',Teej,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1378355639982821379/GkPncYeT_normal.jpg,772,924,0,6,,,[],
1388365050495344640,Sat May 01 05:29:57 +0000 2021,Clxudii_livvy,b'Why did y?all do that to Karl now :( he did not deserve any of that hate coming from you toxic bitches..',Liv,,http://pbs.twimg.com/profile_images/1388130141872787463/yG63BLMd_normal.jpg,51,94,0,2,,,[],
1388357314768347138,Sat May 01 04:59:12 +0000 2021,bri_alexandraaa,b'My friends are bitches for not replying back :( I need new friends',bri,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1378822036080893953/tcVZ1Uve_normal.jpg,333,231,0,0,,,[],
1388357271948873728,Sat May 01 04:59:02 +0000 2021,mx_bitches,b'@bthawizard im not :((( this is my sad music tho so keep any eye for thesee bitches https://t.co/ExxwkmPEUT',Bestie in Christ Abbie,,http://pbs.twimg.com/profile_images/1388768080067796992/kqnsWJVn_normal.jpg,1334,643,0,1,,,[],
1388344372932931585,Sat May 01 04:07:47 +0000 2021,mothmaam420,b'i?m bitches :( https://t.co/h2yV3iKGvo',hikikomoriana grande,,http://pbs.twimg.com/profile_images/1370014965357158404/UWkbt2FJ_normal.jpg,128,170,0,7,,,[],
1388320339923378177,Sat May 01 02:32:17 +0000 2021,vampmoru,"b""@jyutc there's no bitches around here :( (except for me...)""",scar,,http://pbs.twimg.com/profile_images/1388128479279915019/Xe0cKs0V_normal.jpg,117,392,0,1,,,[],
1388309563921862658,Sat May 01 01:49:28 +0000 2021,bellababby,b'@itsKatianna I just laugh too much when they tickle my feet and always almost pop them bitches in the front tooths :(',Bella,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1318694931851104257/xrdFK2yt_normal.jpg,785,400,0,0,,,[],
1388295302537482242,Sat May 01 00:52:48 +0000 2021,gardenqueeer,b'all my friends are fake willett?s leaving me to go to boston all week and none of these bitches will come keep me c? https://t.co/2ZETdPh2NQ',todd,,http://pbs.twimg.com/profile_images/1385287390839910403/8Jh_F3kR_normal.jpg,150,59,0,3,,,[],
1388261391333740545,Fri Apr 30 22:38:03 +0000 2021,janeen3000,b'lord all the niggas on earth are behaving like bitches please send the flood :(',$$$$$$$,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1382431968038621189/V5kdubE-_normal.jpg,313,164,1,1,,,[],
1388251128026910722,Fri Apr 30 21:57:16 +0000 2021,pearllumbab,b'@TATIANNANOW i love your lives so much but completely understandable !! trolls on ig will just go on lives and be c? https://t.co/peGAjfugiW',pearl,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1389093274669838337/RWeNLvhM_normal.jpg,394,222,0,1,,,[],
1389203727593222146,Mon May 03 13:02:33 +0000 2021,coriolanussum,"b'@notXiangyu this shit is embarrassing, so many western leftists will really look at people struggling under oppress? https://t.co/509AaBERwE'",the nuclear family destroyer,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1338967213189918721/LfmJc69G_normal.jpg,223,193,0,0,,,[],
1388968453919453188,Sun May 02 21:27:39 +0000 2021,DonnachaMaguire,b'@itsleepeart He was such a good actor in Lewis :( bows he?s just a fascist',Donnacha MacUidhir,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1379380816850075648/h08_JuwA_normal.jpg,4032,3972,0,0,,,[],
1388632587887726594,Sat May 01 23:13:03 +0000 2021,world1freedom,"b'RT @world1freedom: @Lorrain22492203 Attn.:(@FBI+@VP+@POTUS+@AliMayorkas+@ICE+@DHSgov)!\nThe Most Recently Updated List of ""The World\'s Top M?'",@An1World1Sun1Freedom,,http://pbs.twimg.com/profile_images/1322088907702493184/__nGZYqI_normal.jpg,320,1519,1,0,,,[],
1388632518019018754,Sat May 01 23:12:46 +0000 2021,world1freedom,"b'@Lorrain22492203 Attn.:(@FBI+@VP+@POTUS+@AliMayorkas+@ICE+@DHSgov)!\nThe Most Recently Updated List of ""The World\'s? https://t.co/A1tFZ2uRT9'",@An1World1Sun1Freedom,,http://pbs.twimg.com/profile_images/1322088907702493184/__nGZYqI_normal.jpg,320,1519,1,1,,,[],
1388593914630721538,Sat May 01 20:39:22 +0000 2021,carbideVerstand,b'Me: :(\n\nMe: *sees anti-fascist Bubsy again*\n\nMe: :)',goose tf rp,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1303122913340436480/D5CF_S-d_normal.jpg,609,210,0,7,,,[],
1388469198578495492,Sat May 01 12:23:48 +0000 2021,mdt4129,"b'RT @Grinning_Coyote: @Shavananana @BeschlossDC OMG! That IS a scary thought!\nThe worst part is, we have about 40% of the population that ar?'",Maril@Leo#not4it,http://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,872,781,1,0,,,[],
1388418346568278016,Sat May 01 09:01:44 +0000 2021,world1freedom,"b'@Lorrain22492203 Attn.:(@FBI+@VP+@POTUS+@AliMayorkas+@ICE+@DHSgov)!\nThe Most Recently Updated List of ""The World\'s? https://t.co/6GzWPKCoA7'",@An1World1Sun1Freedom,,http://pbs.twimg.com/profile_images/1322088907702493184/__nGZYqI_normal.jpg,320,1519,0,1,,,[],
1388321594116816898,Sat May 01 02:37:16 +0000 2021,Grinning_Coyote,"b'@Shavananana @BeschlossDC OMG! That IS a scary thought!\nThe worst part is, we have about 40% of the population that? https://t.co/7tvR1xbpQQ'",Chris Wolfe,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1385803773868707846/zJ5QHjs2_normal.jpg,360,560,1,29,,,[],
1388254814795149312,Fri Apr 30 22:11:55 +0000 2021,birdonicwaves,"b'@SugoiDuBois Punk is inherently fascist just like Mecha Anime, maybe rethink this one OP : ('",Alex : ),http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1376663657006911491/MawspLCk_normal.jpg,70,1025,0,1,,,[],
1388242807895302145,Fri Apr 30 21:24:12 +0000 2021,DragonNya2,b'@TheExaltedApex stop calling her a fascist just because she is one :( https://t.co/gZBMweDNXz',Dragon_Nya,,http://pbs.twimg.com/profile_images/1280660490755194882/cpHarCjj_normal.jpg,71,74,0,3,,,[],
1388199763170906113,Fri Apr 30 18:33:09 +0000 2021,derpy_adjective,"b""@fascistpotato36 @Pengkashi @ddofinternet Dude your name is fascist potato I think you didn't :(. But thats okay ca? https://t.co/2icjawKFP9""",ethane_bruh,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384865886536814596/FYt8VtW4_normal.jpg,42,377,0,5,,,[],
1388182314174320641,Fri Apr 30 17:23:49 +0000 2021,Paladinbob123,b'@JoeNBC @sullydish the sad fact is that biden is giving the american people what they are asking for? isnt that wha? https://t.co/06kRhX0ovz',paladinbob123,,http://pbs.twimg.com/profile_images/1195506219026468870/RUoo7uKY_normal.jpg,97,76,0,8,,,[],
1387924100413284358,Fri Apr 30 00:17:46 +0000 2021,astrotter,"b'@JoeMyGod I was going to say he looks like fascist Morrissey, but then I realized that would be redundant :('",Adam S. Trotter,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1189579335159689216/VirjTZvs_normal.jpg,564,1497,0,3,,,[],
1387822339325235202,Thu Apr 29 17:33:24 +0000 2021,StrangemanAvery,b'The Liz Cheney fist bump that will launch a thousand negative ads https://t.co/3TsoveVpYF FUCK RETRUMPLITARDS! THEY? https://t.co/Edbd8GJAd9',Avery Strangeman,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,,,[],
1387742683762806785,Thu Apr 29 12:16:53 +0000 2021,kissk4m,b'@kafkashoree batman fascist bc be beat up joker cus joker killed ppl just for existing and caused mayhem in the city :((',asra,,http://pbs.twimg.com/profile_images/1386900575548108803/aCJ-Miyp_normal.jpg,352,255,0,1,,,[],
1387316555189563392,Wed Apr 28 08:03:36 +0000 2021,reyIoe,b'@1Nation4GOD okay you too bro remember black lives matter because they are targeted more by hate crimes. doesn?t me? https://t.co/VQgqtAePSg',marlee,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1386923549169004546/Di17WdWt_normal.jpg,3331,237,0,1,,,[],
1387118210198220809,Tue Apr 27 18:55:27 +0000 2021,mulochy,b'@belphieapology_ @goblindiaries So this is what you think of black people? Falling all over the place drunk or on d? https://t.co/LJycvXQ3fw',Keiran Mulochy,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,10,14,0,0,,,[],
1387058833315573763,Tue Apr 27 14:59:30 +0000 2021,MyArtIsOkIGuess,"b'@catgirl_emma Eww, yuck Fascist people deserve worse &gt;:('",Girl,,http://pbs.twimg.com/profile_images/1384594994791596042/iwtPfyvr_normal.jpg,32,213,0,1,,,[],
1386941297940779010,Tue Apr 27 07:12:28 +0000 2021,DrPhilipVerhoef,"b""I read this blog every day, and when you consider the historical context, it seems like we're barreling ever faster? https://t.co/WkTQDQARBi""",Phil Verhoef,,http://pbs.twimg.com/profile_images/1223312259708907520/OyivOgRY_normal.jpg,1788,1296,0,2,,,[],
1386872761650270211,Tue Apr 27 02:40:07 +0000 2021,ToadyModi,b'@hemantrajora_ @Aakar__Patel What have two terms of fascist rule brought India to.. :(',Darendra Dodi,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1210480650957934592/boac-nvj_normal.jpg,234,394,0,0,,,[],
1386748973013155850,Mon Apr 26 18:28:14 +0000 2021,DieChanc3,"b'@faziglota Yeah, I saw one take like that when I was scrolling through the qrt?s. The dude had some obvious white w? https://t.co/clg6ydZhZK'",Die Chance BLM,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1386148206099238915/q69Ysotx_normal.jpg,726,1418,0,1,,,[],
1389203727593222146,Mon May 03 13:02:33 +0000 2021,coriolanussum,"b'@notXiangyu this shit is embarrassing, so many western leftists will really look at people struggling under oppress? https://t.co/509AaBERwE'",the nuclear family destroyer,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1338967213189918721/LfmJc69G_normal.jpg,223,193,0,0,,,[],
1388922675737894916,Sun May 02 18:25:45 +0000 2021,debunkingdumbf1,"b'@djsharma05 again lacking comprehension skills, how did you even pass first grade? he cant tell the difference fasc? https://t.co/GFR5OsfNeh'",djsharma05 is a pussy,,http://pbs.twimg.com/profile_images/1370859137807028234/Q-6Q6ieG_normal.jpg,0,6,0,0,,,[],
1388742239950495746,Sun May 02 06:28:46 +0000 2021,srimusicindia,b'@NZinIndia We are sorry. This should have never happened. You are our guests. This is criminal and all fingers poin? https://t.co/W5PNuuZTJs',Sri,,http://pbs.twimg.com/profile_images/1359959136650203136/0FteE5nz_normal.jpg,148,282,0,0,,,[],
1387998590866362369,Fri Apr 30 05:13:46 +0000 2021,surreywillis,b'@mike__bola @harjindersthind @PrabhjotKahlon @VijayVsaini @NeetuGarcha @SoniaSunger fascists being fascists :( my h? https://t.co/57lzTDiNKZ',Mike Willis - UBI for the PPL. GENERAL STRIKE NOW.,,http://pbs.twimg.com/profile_images/1333830971888594945/y5g35zWk_normal.jpg,1223,3208,0,2,,,[],
1387438651588497414,Wed Apr 28 16:08:46 +0000 2021,ChristinaSFLaw,"b'If only, like, you were lawyers and could do something that works, like suing---but evidently defending fascists is? https://t.co/FjDgLYrgrr'",Christina DiEdoardo,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/1139699739979481089/ZO_o1GZG_normal.png,1563,2478,0,2,,,[],
1386708124371931141,Mon Apr 26 15:45:55 +0000 2021,GrrlGhost,b'@Babogdook They also have fash ties :( Luc13n Gr34v3s is constantly defending fascists? rights to ?free speech? and shit :&lt;',Un Sneaky Chien Andalou,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1381456239679434760/k_klk9OF_normal.jpg,5673,974,0,2,,,[],
1389235889927245825,Mon May 03 15:10:21 +0000 2021,LizaBecMusic,b'@stanlivy @lightoverwater @jordandias :( I used to like rats but this has kind of put me off them....',Liza Bec,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/943993126976458752/UEPTMibW_normal.jpg,3619,4081,0,0,,,[],
1389207513313198089,Mon May 03 13:17:36 +0000 2021,gowonspiss,"b""I want a pet rat :( just 4 me and in my room but I'm scared it'll remind me of my abuser too much since he had 2 ra? https://t.co/J0RAN9BGVs""",ron the fag,,http://pbs.twimg.com/profile_images/1386739520209661962/Wowzc9v2_normal.jpg,489,556,0,3,,,[],
1389112871515160579,Mon May 03 07:01:31 +0000 2021,gorbolaon,"b""allowing ppl the chance to unabashedly call charas 'rats,' why not seek to educate those who Do take the opportunit? https://t.co/68ce0B6HUd""",gorbet-me-nots & asgorbs,,http://pbs.twimg.com/profile_images/1388881090199183366/LZKbU6Zm_normal.jpg,1,78,0,0,,,[],
1389092709277700097,Mon May 03 05:41:24 +0000 2021,randlight,b'RT @belungerer: @Smartsheila @YugNivek @RBJRON @AuspolRefugee @randlight @otiose94 @judbell43 Hah hah Joe!\nMeet Sammy on rat duty here. *+^?',Mari R,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/1719274208/greece_normal.jpg,16639,10913,1,0,,,[],
1389082113786396673,Mon May 03 04:59:18 +0000 2021,yours_Phoebe68,b'I miss my rats :(',Phoebe,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384232155765567499/UUfkp9Hm_normal.jpg,1342,3865,0,0,,,[],
1389066122662719489,Mon May 03 03:55:45 +0000 2021,kaileyygladden,b'I?m over here crying cause one of my sister?s rats disappeared and the other one must be so sad and confused :(',$K-Money$,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384181356033298437/pgnw3xRU_normal.jpg,519,150,0,0,,,[],
